"","GSPAR_IDS","ALTAR_ID","REPORT_YEAR","BASIN_NAME","SUBBASIN_NUMBER","SINGLE_MULTIPLE_AR","ANNUAL_REPORT_AREA","METHOD_USED","TOTAL_WATER_USE","WST_EXPLANATION","WST_GROUNDWATER","WST_OTHER","WST_RECYCLED_WATER","WST_REUSED_WATER","WST_SURFACE_WATER","WUS_AGRICULTURAL","WUS_EXPLANATION","WUS_INDUSTRIAL","WUS_MANAGED_RECHARGE","WUS_MANAGED_WETLANDS","WUS_NATIVE_VEGETATION","WUS_OTHER","WUS_URBAN","sum_used_up","total_water_and_other","total"
"431","400",NA,2024,"SONOMA VALLEY","2-002.02","Single Annual Report","Entire Basin","Direct metered for public water supply systems, including municipal. Land use estimates for all other users.",11707,"",6572,0,1167,0,3968,5422,"Rural residential, non-municipal public water supply systems, unincorporated area commercial, and irrigated turf for unincorporated area golf courses, cemeteries, and playing fields",0,0,0,0,2505,3750,11677,11707,30
"432","425",NA,2024,"SOUTH AMERICAN","5-021.65","Single Annual Report","Entire Basin","Groundwater extraction estimate for Municipal Wells was provided by the Municipal purveyers in the basin. Groundwater extractions for agricultural and agricultural residential water users were estimated by the Cosumnes-South American-North American (CoSANA) model based on factors including land use, evapotranspiration, and precipitation. The Cosumnes-South American-North American Integrated Water Resources Model (CoSANA) is a regional integrated water that covers the North American Subbasin (NASb), South American Subbasin (SASb), and the Cosumnes Subbasin (CoSb). CoSANA is built on the Integrated Water Flow Model (IWFM) framework, and is developed with specific features to support development of sustainable groundwater management strategies and policies and compliance with SGMA.",316200,"Remediation",149700,28300,0,0,138200,153800,"",0,0,0,0,0,134100,287900,316200,28300
"433","461",NA,2024,"SOUTH YUBA","5-021.61","Single Annual Report","Entire Basin","Groundwater extraction is estimated for Urban using metered data reported by the Beale Air Force Base, Linda County Water District, Olivehurst Public Utilities District, and City of Wheatland. Agricultural, Agricultural - Plumas Mutual Water Company, and Rural Residential groundwater extractions are estimated using the Yuba Groundwater Model (YGM). Surface water is estimated using the YGM and is the amount of surface water diverted to meet agricultural demand, with the exception of Camp Far West ID which includes direct diversion data. This includes the surface water consumptively used by the crop and the surface water that percolates to the groundwater system as part of the irrigation process. These surface water values differ from diverted amounts in that they do not include conveyance losses and operational flows (the amount diverted at the headgate but not used and spilled at a downstream location).",166050,"",62490,0,0,0,103560,153270,"Rural Residential",0,0,0,0,2080,10700,166050,166050,0
"434","454",NA,2024,"SUTTER","5-021.62","Single Annual Report","Entire Basin","Combination of direct and estimated volumes reported by the nine Sutter Subbasin GSAs and C2VSimFG-Sutter model.",810400,"",126500,0,0,80400,603500,748700,"",600,0,37900,0,0,23200,810400,810400,0
"435","404",NA,2024,"TEMESCAL","8-002.09","Single Annual Report","Entire Basin","Meters, Submitted to WMWD, Model Simulated",34061,"",14566,0,2766,0,16729,73,"",453,0,0,0,0,33535,34061,34061,0
"436","413",NA,2024,"TRACY","5-022.15","Single Annual Report","Entire Basin","Metered, Estimated",153200,"Remediation",11300,2200,1200,0,140700,121100,"Remediation",800,2700,0,0,2200,31800,155900,155400,-500
"437","477",NA,2024,"TULARE LAKE","5-022.12","Single Annual Report","Entire Basin","Sum of surface water deliveries, groundwater extraction, and effective precipitation.",1149728,"",355005,0,0,0,422621,1100536,"Rural Domestic",0,16999,0,0,8032,24031,1132599,777626,-354973
"438","480",NA,2024,"TULE","5-022.13","Single Annual Report","Entire Basin","Groundwater- ETc & Meters. Surface water - Meters. Urban - metered/UGWMP per capita estimate. Recharged/recycled - metered/estimated",1568582,"",559742,0,6200,1060,1002600,1165260,"Water used for export",0,344080,0,0,40700,18542,1224502,1569602,345100
"439","411",NA,2024,"TULELAKE","1-002.01","Single Annual Report","Entire Basin","Combination of direct measurement and estimates.",169500,"",7500,0,0,0,162000,169100,"",0,0,0,0,0,400,169500,169500,0
"440","407",NA,2024,"TURLOCK","5-022.03","Single Annual Report","Entire Basin","Groundwater volume was obtained by measurements provided by local agencies, and by estimates using the groundwater model C2VSimTM. 
Surface water supply was obtained by measurements provided by local agencies and water rights (eWRIMS) data in conjunction with demands simulated by the C2VSimTM model.
Recycled water supply was obtained by measurements provided by local agencies and Hilmar Cheese Company.",788200,"",363000,0,5100,0,420100,752000,"",0,0,0,0,0,36200,788200,788200,0
"441","428",NA,2024,"UKIAH VALLEY","1-052","Single Annual Report","Entire Basin","IDC model estimates for agricultural use, measured amounts for municipal, non-municipal domestic, and recycled water use (recyled water in column G accounts for water delivered to users). Recycled water was also used to recharge percolation ponds and is separately accounted for in column O. Note: Agricultural Sector Water use reported in column M of this spreadsheet combines IDC results for agricultural use of surface and groundwater with recycled water volumes that were diverted to agricultural users according to the City of Ukiah.  ",18185,"",6352,0,764,0,8606,9663,"Non-municipal domestic use is measured by members of the Upper Russian River Water Agency, which is a Joint Powers Authority that includes small water agencies that deliver water to customers that include agricultural, industrial, commercial, and domestic users.",0,2463,0,0,3299,2760,15722,15722,0
"442","408",NA,2024,"UPPER SAN LUIS REY VALLEY","9-007.01","Single Annual Report","Entire Basin","Based on reported pumping, imported water use, and surface water diversion data. Estimated based on ET and modeled agricultural pumping based on land use, crop type, and crop demand published by San Diego County, estimated from previously published estimates of water use on tribal lands. Individual assumptions provided in Groundwater Extraction Methods and Surface Water Supply upload fields.",17758,"",12898,0,0,0,4860,12907,"",0,0,0,2126,0,2725,17758,17758,0
"443","423",NA,2024,"UPPER VALLEY AQUIFER","3-004.05","Single Annual Report","Entire Basin","Agricultural and urban groundwater extraction were received from MCWRA and filtered by location for the Upper Valley Subbasin; approximately 1,310 AF of agricultural pumping and 170 AF of urban pumping were estimated based on data from the past 5 years because MCWRA has yet to receive 2024 data from several pumpers. Surface water diversions downloaded from the SWRCB via eWRIMS were also filtered by location. Many growers and residents noted that some agricultural water use is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use. In WY 2024, about 46,540 AF/yr of the surface water diversions reported to eWRIMS were reported as a Statement of Diversion and Use and 0 AF/yr were reported as Appropriative. The groundwater extraction total is inclusive of rural domestic pumping which was estimated using the number of drinking water connections based on data compiled for water systems and 2024 County of Monterey parcel data; the approximate number of connections is multiplied by a constant pumping rate of 0.35 acre-feet per year (AF/yr) per connection. Recycled water numbers are from Chevron's San Ardo Oil Field where some of the water generated during oil production is first treated using a reverse osmosis plant, then by constructed wetlands before being discharged into a recharge basin.",107380,"",105370,0,2010,0,0,102390,"Estimated rural domestic pumping",2010,0,0,0,320,2660,107380,107380,0
"444","393",NA,2024,"UPPER VENTURA RIVER","4-003.01","Single Annual Report","Entire Basin","Agricultural groundwater estimated based on metered data or registration estimates if meter data were not available, surface water based on direct metered volumes and estimated from purchases, urban groundwater based on reported values from each district, native vegetation calculated based on historical numerical model results.",3277,"Metered or registration estimates of domestic pumping",2439,91,0,0,838,505,"",0,0,0,1309,0,1372,3186,3368,182
"445","434",NA,2024,"VINA","5-021.57","Single Annual Report","Entire Basin","Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use,
and estimates based on historic water rights data for dry and critical years",268600,"",243300,0,0,0,25300,243600,"Rural Residential",0,0,0,0,3000,22000,268600,268600,0
"446","473",NA,2024,"WESTSIDE","5-022.09","Single Annual Report","Entire Basin","Groundwater extraction from metered wells and monthly surface water delivery records from USBR",1025000,"",82000,0,0,0,943000,768000,"Small water systems (4146 AF) and Domestic wells (82 AF)",0,252000,216,0,4492,851,773559,1025000,251441
"447","439",NA,2024,"WHITE WOLF","5-022.18","Single Annual Report","Entire Basin","Total water use is equal to the sum of total estimated groundwater extraction, the total surface water supplies, and total applied recycled water.",110510,"",30296,0,143,0,80070,103770,"",3162,2258,0,821,0,500,108253,110509,2256
"448","435",NA,2024,"WYANDOTTE CREEK","5-021.69","Single Annual Report","Entire Basin","Methods used are a
combination of
estimates based on
land use and
population/ per capita
water use, metered
municipal water use,
and estimates based
on historic water rights
data for dry and critical
years",54300,"",33900,0,0,0,20400,43900,"Rural Residential",0,0,0,0,800,9600,54300,54300,0
"449","463",NA,2024,"YOLO","5-021.67","Single Annual Report","Entire Basin","An assessment of the Yolo Subbasin water budget was conducted using the YSGA Model developed by Stockholm Environment Institute (SEI). Additional details about the YSGA Model can be found in the Water Budget  and Model Documentation  Appendices to the Yolo Subbasin GSP. ",883000,"",305600,0,0,0,577500,841300,"",0,13400,0,0,0,41800,883100,883100,0
"450","457",NA,2024,"YUCAIPA","8-002.07","Single Annual Report","Entire Basin","Groundwater extractions for municipal use are metered using in-line flow propeller and digital totalizers; groundwater extractions via native vegetation are estimated using a numerical model; imported SWP water volumes are purchased and metered on delivery; imported groundwater pumped from outside the Subbasin is metered; recycled water delivery by YVWD is metered; and reused water is treated water from YVRWFF that is discharged to spreading basins. The delivery of the reused water to the spreading basins is metered.",27745,"Imported groundwater from wells operating outside the Plan Area.",12060,1164,1853,0,12669,246,"",0,6378,0,4505,0,16616,21367,27746,6379
